epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
340,27349.8,1.32123,0.56078,1.07963,0.87939,0.86677,0.90962,0.42436,1.88434,0.78868,1.33792,6.5756e-06,6.5756e-06,6.5756e-06
341,27585.9,1.31983,0.5607,1.07442,0.87936,0.8667,0.90956,0.42402,1.88637,0.78848,1.33874,6.536e-06,6.536e-06,6.536e-06
342,27825.1,1.32145,0.56151,1.07641,0.87948,0.86676,0.90954,0.42368,1.88725,0.78852,1.33923,6.4964e-06,6.4964e-06,6.4964e-06
343,28060.8,1.32124,0.56049,1.06937,0.87939,0.86669,0.90953,0.42344,1.88851,0.78884,1.33964,6.4568e-06,6.4568e-06,6.4568e-06
344,28297.2,1.31648,0.55948,1.07276,0.87978,0.86658,0.90963,0.42351,1.88877,0.78872,1.33944,6.4172e-06,6.4172e-06,6.4172e-06
345,28528.3,1.32234,0.56338,1.066,0.87962,0.86665,0.90955,0.42334,1.88895,0.78861,1.33955,6.3776e-06,6.3776e-06,6.3776e-06
346,28768.8,1.31172,0.55821,1.07598,0.87958,0.86673,0.90964,0.42333,1.88891,0.78853,1.33965,6.338e-06,6.338e-06,6.338e-06
347,29005.8,1.31625,0.5606,1.06952,0.87972,0.86728,0.90984,0.42343,1.88869,0.78842,1.3399,6.2984e-06,6.2984e-06,6.2984e-06
348,29240.6,1.32249,0.56171,1.07095,0.87962,0.86739,0.90993,0.42376,1.8881,0.78802,1.33974,6.2588e-06,6.2588e-06,6.2588e-06
349,29476.6,1.31917,0.56064,1.07275,0.87938,0.8676,0.90994,0.42393,1.88767,0.78757,1.33977,6.2192e-06,6.2192e-06,6.2192e-06
350,29712.6,1.3195,0.56204,1.06895,0.87954,0.8675,0.90989,0.42375,1.88847,0.78735,1.3402,6.1796e-06,6.1796e-06,6.1796e-06
351,29956.2,1.31333,0.55798,1.07633,0.87945,0.86763,0.90994,0.42373,1.88852,0.78693,1.34045,6.14e-06,6.14e-06,6.14e-06
352,30187.9,1.32251,0.56317,1.06493,0.87905,0.86802,0.90988,0.42358,1.88935,0.78675,1.34059,6.1004e-06,6.1004e-06,6.1004e-06
353,30429.5,1.31581,0.55769,1.07558,0.87905,0.86815,0.90986,0.42351,1.89021,0.78671,1.34116,6.0608e-06,6.0608e-06,6.0608e-06
354,30667,1.31464,0.55768,1.07052,0.87897,0.86817,0.90981,0.42346,1.89097,0.78627,1.34171,6.0212e-06,6.0212e-06,6.0212e-06
355,30903,1.31837,0.55999,1.06944,0.87898,0.86839,0.9098,0.42355,1.89099,0.78607,1.34177,5.9816e-06,5.9816e-06,5.9816e-06
356,31141.6,1.31098,0.55532,1.07295,0.8786,0.86876,0.90981,0.42354,1.89121,0.78588,1.34189,5.942e-06,5.942e-06,5.942e-06
357,31374.7,1.31712,0.55869,1.06815,0.8792,0.8683,0.90984,0.42353,1.89111,0.78582,1.34185,5.9024e-06,5.9024e-06,5.9024e-06
358,31615.2,1.32149,0.56011,1.07198,0.87869,0.86864,0.90969,0.42316,1.89241,0.78612,1.34252,5.8628e-06,5.8628e-06,5.8628e-06
359,31847.7,1.31844,0.55996,1.06979,0.8788,0.86861,0.90964,0.42285,1.89332,0.78637,1.34285,5.8232e-06,5.8232e-06,5.8232e-06
360,32080.8,1.31237,0.55701,1.06722,0.87869,0.86877,0.90965,0.42286,1.89341,0.78635,1.34309,5.7836e-06,5.7836e-06,5.7836e-06
361,32320.2,1.31909,0.55876,1.07048,0.87836,0.86899,0.90953,0.42251,1.89425,0.78646,1.34367,5.744e-06,5.744e-06,5.744e-06
362,32558,1.31446,0.55826,1.06822,0.8782,0.8692,0.90958,0.42246,1.89447,0.78637,1.34384,5.7044e-06,5.7044e-06,5.7044e-06
363,32787,1.32005,0.56019,1.06438,0.87843,0.86899,0.90964,0.42249,1.89432,0.7862,1.34409,5.6648e-06,5.6648e-06,5.6648e-06
364,33021.8,1.31629,0.55881,1.06803,0.87822,0.86927,0.90975,0.4225,1.89446,0.78629,1.34406,5.6252e-06,5.6252e-06,5.6252e-06
365,33265.3,1.3055,0.55396,1.0753,0.87821,0.86911,0.90973,0.42253,1.89426,0.78607,1.34411,5.5856e-06,5.5856e-06,5.5856e-06
366,33499.7,1.31002,0.55733,1.06894,0.87782,0.86965,0.90986,0.42271,1.8937,0.78594,1.34379,5.546e-06,5.546e-06,5.546e-06
367,33737.2,1.31142,0.55726,1.06767,0.87785,0.86961,0.90987,0.42291,1.89313,0.78601,1.34372,5.5064e-06,5.5064e-06,5.5064e-06
368,33978.5,1.30539,0.55477,1.06848,0.8779,0.86969,0.90997,0.42278,1.89358,0.78606,1.34392,5.4668e-06,5.4668e-06,5.4668e-06
369,34216.5,1.3078,0.55666,1.06877,0.87776,0.86974,0.90986,0.4227,1.89368,0.78583,1.34412,5.4272e-06,5.4272e-06,5.4272e-06
370,34449.2,1.31402,0.55751,1.06929,0.87793,0.8699,0.91003,0.42285,1.89342,0.78558,1.34412,5.3876e-06,5.3876e-06,5.3876e-06
371,34687.8,1.30684,0.55481,1.06795,0.87766,0.87042,0.91019,0.42287,1.89349,0.78539,1.34414,5.348e-06,5.348e-06,5.348e-06
372,34922.9,1.30983,0.55706,1.06532,0.87778,0.87047,0.9102,0.4228,1.89377,0.78518,1.34426,5.3084e-06,5.3084e-06,5.3084e-06
373,35160,1.30484,0.55338,1.06545,0.87787,0.87038,0.91017,0.42282,1.89376,0.78494,1.344,5.2688e-06,5.2688e-06,5.2688e-06
374,35399.5,1.30169,0.55515,1.06455,0.87764,0.87069,0.91019,0.42285,1.89382,0.78485,1.34403,5.2292e-06,5.2292e-06,5.2292e-06
375,35640.9,1.29985,0.55292,1.06758,0.87792,0.87051,0.91025,0.42289,1.89406,0.78475,1.34422,5.1896e-06,5.1896e-06,5.1896e-06
376,35879.3,1.30367,0.55381,1.06804,0.87774,0.8707,0.91008,0.42283,1.89426,0.7849,1.34462,5.15e-06,5.15e-06,5.15e-06
377,36115.8,1.30162,0.55297,1.06729,0.87783,0.87069,0.90997,0.42287,1.89402,0.78528,1.34479,5.1104e-06,5.1104e-06,5.1104e-06
378,36355.6,1.30968,0.55541,1.06867,0.87754,0.87099,0.91006,0.42283,1.89413,0.78539,1.34472,5.0708e-06,5.0708e-06,5.0708e-06
379,36591.2,1.30209,0.55448,1.06555,0.87768,0.87096,0.90998,0.42278,1.89413,0.78581,1.34473,5.0312e-06,5.0312e-06,5.0312e-06
380,36826.9,1.30829,0.5569,1.06511,0.87751,0.87121,0.91009,0.42267,1.89463,0.78555,1.34514,4.9916e-06,4.9916e-06,4.9916e-06
381,37065.1,1.30462,0.55316,1.06749,0.87773,0.8709,0.91005,0.42271,1.89465,0.78537,1.34515,4.952e-06,4.952e-06,4.952e-06
382,37301.8,1.30055,0.55269,1.06501,0.8778,0.87089,0.91003,0.42269,1.89427,0.78558,1.34507,4.9124e-06,4.9124e-06,4.9124e-06
383,37534.7,1.31002,0.55658,1.06438,0.87752,0.87117,0.91006,0.42267,1.89459,0.78567,1.34519,4.8728e-06,4.8728e-06,4.8728e-06
384,37771.8,1.30474,0.5546,1.06356,0.8772,0.87155,0.91007,0.42272,1.89427,0.78581,1.3452,4.8332e-06,4.8332e-06,4.8332e-06
385,38010.8,1.29863,0.55195,1.0637,0.87751,0.87137,0.91015,0.42281,1.89379,0.78585,1.34518,4.7936e-06,4.7936e-06,4.7936e-06
386,38248.9,1.30561,0.55468,1.06687,0.87754,0.87124,0.91015,0.42272,1.89422,0.78582,1.34559,4.754e-06,4.754e-06,4.754e-06
387,38487.1,1.30382,0.55411,1.06439,0.87766,0.87102,0.90993,0.4225,1.89522,0.78601,1.34612,4.7144e-06,4.7144e-06,4.7144e-06
388,38726.1,1.29964,0.55067,1.06458,0.8773,0.87127,0.91,0.42252,1.89507,0.78586,1.34633,4.6748e-06,4.6748e-06,4.6748e-06
389,38964.4,1.29783,0.55121,1.06485,0.87741,0.87141,0.91016,0.42269,1.89488,0.78553,1.34602,4.6352e-06,4.6352e-06,4.6352e-06
390,39196.8,1.3024,0.55472,1.06159,0.87728,0.8714,0.91009,0.42262,1.89466,0.78575,1.3459,4.5956e-06,4.5956e-06,4.5956e-06
391,39429.5,1.30354,0.55393,1.06087,0.87737,0.87141,0.91007,0.42268,1.89468,0.78555,1.34599,4.556e-06,4.556e-06,4.556e-06
392,39666,1.30293,0.55302,1.06365,0.87746,0.87116,0.91005,0.4227,1.89447,0.78559,1.34605,4.5164e-06,4.5164e-06,4.5164e-06
393,39897.9,1.30639,0.55651,1.05726,0.87728,0.87137,0.90999,0.42277,1.89428,0.78542,1.34601,4.4768e-06,4.4768e-06,4.4768e-06
394,40135.4,1.30019,0.55224,1.06525,0.87756,0.87103,0.91002,0.42277,1.89404,0.78546,1.34601,4.4372e-06,4.4372e-06,4.4372e-06
395,40373.2,1.29843,0.55123,1.06387,0.87728,0.87132,0.90998,0.42282,1.89394,0.78557,1.346,4.3976e-06,4.3976e-06,4.3976e-06
396,40615.8,1.29495,0.54959,1.06482,0.87755,0.87115,0.90992,0.42253,1.89488,0.78552,1.34637,4.358e-06,4.358e-06,4.358e-06
397,40851.7,1.29809,0.55265,1.05718,0.8772,0.8713,0.90966,0.4224,1.89558,0.78542,1.34673,4.3184e-06,4.3184e-06,4.3184e-06
398,41090.6,1.29276,0.55117,1.06163,0.87695,0.87153,0.90956,0.42234,1.89571,0.78555,1.34692,4.2788e-06,4.2788e-06,4.2788e-06
399,41330.3,1.2924,0.55031,1.06314,0.87712,0.87123,0.9097,0.42261,1.89493,0.78555,1.34682,4.2392e-06,4.2392e-06,4.2392e-06
400,41566.6,1.30174,0.55323,1.06224,0.87716,0.87115,0.90954,0.42252,1.8954,0.78497,1.34702,4.1996e-06,4.1996e-06,4.1996e-06
401,41809.8,1.29384,0.55005,1.06582,0.87681,0.87134,0.90951,0.42254,1.89543,0.78491,1.34725,4.16e-06,4.16e-06,4.16e-06
402,42041.9,1.30252,0.55434,1.05882,0.87691,0.87127,0.90954,0.42256,1.89556,0.78457,1.34738,4.1204e-06,4.1204e-06,4.1204e-06
403,42279.8,1.30023,0.55273,1.06239,0.87696,0.87121,0.90954,0.42258,1.8961,0.78425,1.34759,4.0808e-06,4.0808e-06,4.0808e-06
404,42526.7,1.28906,0.54696,1.06794,0.87698,0.87153,0.90975,0.42267,1.89606,0.78385,1.34738,4.0412e-06,4.0412e-06,4.0412e-06
405,42769.2,1.29106,0.54822,1.06324,0.8773,0.8713,0.90979,0.42258,1.89635,0.78353,1.34755,4.0016e-06,4.0016e-06,4.0016e-06
406,43007.8,1.29476,0.54864,1.06116,0.87693,0.87156,0.90976,0.42252,1.89678,0.78333,1.34788,3.962e-06,3.962e-06,3.962e-06
407,43244,1.2928,0.55055,1.05983,0.87702,0.87141,0.90969,0.42254,1.89624,0.7836,1.34779,3.9224e-06,3.9224e-06,3.9224e-06
408,43483.8,1.29331,0.54913,1.06405,0.87692,0.8717,0.90978,0.42235,1.89669,0.78401,1.34806,3.8828e-06,3.8828e-06,3.8828e-06
409,43723.4,1.2954,0.54985,1.06309,0.87678,0.87178,0.90972,0.42231,1.89693,0.78402,1.34829,3.8432e-06,3.8432e-06,3.8432e-06
410,43958.1,1.29878,0.55276,1.05917,0.87656,0.87204,0.90969,0.4223,1.89717,0.78412,1.34866,3.8036e-06,3.8036e-06,3.8036e-06
411,44202.4,1.28616,0.54345,1.06543,0.87651,0.87202,0.90966,0.42226,1.89746,0.78415,1.34897,3.764e-06,3.764e-06,3.764e-06
412,44440.2,1.2852,0.54543,1.06329,0.87683,0.87182,0.90969,0.4221,1.89789,0.78416,1.34944,3.7244e-06,3.7244e-06,3.7244e-06
413,44673.8,1.29769,0.55148,1.05754,0.87668,0.87212,0.90982,0.4222,1.89813,0.78387,1.34968,3.6848e-06,3.6848e-06,3.6848e-06
414,44910.8,1.2908,0.54959,1.05979,0.87677,0.87189,0.90977,0.42218,1.89799,0.78426,1.35002,3.6452e-06,3.6452e-06,3.6452e-06
415,45149.1,1.29497,0.54913,1.06268,0.87685,0.87186,0.90988,0.422,1.89868,0.78406,1.35022,3.6056e-06,3.6056e-06,3.6056e-06
416,45381,1.29096,0.54934,1.05598,0.87712,0.87167,0.90984,0.42188,1.89938,0.78362,1.35046,3.566e-06,3.566e-06,3.566e-06
417,45614.1,1.29036,0.54935,1.05959,0.87697,0.87209,0.90989,0.42191,1.89943,0.78346,1.3507,3.5264e-06,3.5264e-06,3.5264e-06
418,45853.7,1.28792,0.5469,1.06043,0.87714,0.87169,0.90985,0.4219,1.89979,0.78336,1.35105,3.4868e-06,3.4868e-06,3.4868e-06
419,46089.4,1.29244,0.55013,1.05649,0.87705,0.87167,0.90984,0.42181,1.90023,0.78365,1.35138,3.4472e-06,3.4472e-06,3.4472e-06
420,46329.2,1.28501,0.54586,1.06015,0.87676,0.87191,0.90972,0.42176,1.9004,0.78357,1.35176,3.4076e-06,3.4076e-06,3.4076e-06
421,46570.7,1.28228,0.54448,1.06081,0.87718,0.87159,0.90977,0.4218,1.90049,0.78343,1.35179,3.368e-06,3.368e-06,3.368e-06
422,46811.6,1.29079,0.55013,1.05753,0.87711,0.87162,0.90971,0.42173,1.90075,0.78343,1.35206,3.3284e-06,3.3284e-06,3.3284e-06
423,47052.5,1.28065,0.54498,1.06122,0.87698,0.87172,0.90961,0.42147,1.90184,0.78379,1.35261,3.2888e-06,3.2888e-06,3.2888e-06
424,47289.7,1.28534,0.54585,1.06112,0.87693,0.8718,0.90953,0.42147,1.90181,0.78341,1.3526,3.2492e-06,3.2492e-06,3.2492e-06
425,47530.7,1.28135,0.54426,1.05907,0.87694,0.87194,0.90965,0.42149,1.90165,0.7831,1.3525,3.2096e-06,3.2096e-06,3.2096e-06
426,47761.6,1.29089,0.54857,1.05753,0.87676,0.87195,0.9096,0.42158,1.90109,0.7834,1.35263,3.17e-06,3.17e-06,3.17e-06
427,47997.2,1.28748,0.54746,1.05792,0.87726,0.87175,0.90965,0.42134,1.90213,0.78353,1.35322,3.1304e-06,3.1304e-06,3.1304e-06
428,48232.9,1.28476,0.546,1.06153,0.87691,0.87191,0.90952,0.42122,1.90263,0.78378,1.35365,3.0908e-06,3.0908e-06,3.0908e-06
429,48474.2,1.28161,0.54423,1.06406,0.87717,0.87149,0.90942,0.42107,1.90312,0.78382,1.35403,3.0512e-06,3.0512e-06,3.0512e-06
430,48711.6,1.28718,0.5478,1.05795,0.87716,0.8713,0.90924,0.42087,1.90374,0.78417,1.35452,3.0116e-06,3.0116e-06,3.0116e-06
431,48941.4,1.29239,0.55048,1.05367,0.87712,0.87148,0.9092,0.4208,1.90449,0.78445,1.35511,2.972e-06,2.972e-06,2.972e-06
432,49180.7,1.28684,0.54619,1.06141,0.87708,0.87159,0.90921,0.42067,1.90472,0.78466,1.35524,2.9324e-06,2.9324e-06,2.9324e-06
433,49412.7,1.29161,0.54888,1.0534,0.87681,0.87188,0.90922,0.42054,1.90509,0.78438,1.35537,2.8928e-06,2.8928e-06,2.8928e-06
434,49647.9,1.28298,0.54453,1.05656,0.87694,0.87164,0.90914,0.42039,1.90577,0.78466,1.35572,2.8532e-06,2.8532e-06,2.8532e-06
435,49880.9,1.28687,0.54734,1.0553,0.87683,0.87211,0.90926,0.42048,1.90536,0.78501,1.3558,2.8136e-06,2.8136e-06,2.8136e-06
436,50116,1.28704,0.54687,1.05313,0.87675,0.87209,0.90915,0.42034,1.9056,0.78525,1.356,2.774e-06,2.774e-06,2.774e-06
437,50354.4,1.28401,0.54554,1.05901,0.87638,0.87252,0.90919,0.42051,1.90448,0.78536,1.35557,2.7344e-06,2.7344e-06,2.7344e-06
438,50597.6,1.27917,0.54412,1.05864,0.87672,0.87199,0.90919,0.42053,1.90405,0.78553,1.35554,2.6948e-06,2.6948e-06,2.6948e-06
439,50840.1,1.27947,0.54232,1.06114,0.87667,0.8721,0.90916,0.42073,1.90327,0.78525,1.3552,2.6552e-06,2.6552e-06,2.6552e-06
440,51075.2,1.28771,0.54532,1.05813,0.87637,0.87243,0.90913,0.4208,1.90279,0.78498,1.35513,2.6156e-06,2.6156e-06,2.6156e-06
441,51305.2,1.29024,0.54866,1.05613,0.8766,0.87231,0.9091,0.42098,1.90257,0.7848,1.35516,2.576e-06,2.576e-06,2.576e-06
442,51541.6,1.28568,0.54715,1.05478,0.87632,0.87244,0.909,0.42077,1.90297,0.78499,1.35549,2.5364e-06,2.5364e-06,2.5364e-06
443,51776.2,1.28597,0.54632,1.05341,0.87652,0.87207,0.90887,0.42063,1.90335,0.78515,1.35589,2.4968e-06,2.4968e-06,2.4968e-06
444,52016.4,1.28177,0.54366,1.05661,0.87637,0.87201,0.90877,0.42052,1.9037,0.78522,1.35623,2.4572e-06,2.4572e-06,2.4572e-06
445,52249.8,1.28822,0.54756,1.05327,0.87626,0.872,0.90871,0.42063,1.90351,0.78552,1.35626,2.4176e-06,2.4176e-06,2.4176e-06
446,52488.7,1.28625,0.54503,1.05557,0.87601,0.87222,0.90864,0.42058,1.90335,0.78591,1.35635,2.378e-06,2.378e-06,2.378e-06
447,52728.8,1.27735,0.54268,1.05911,0.87603,0.8721,0.90858,0.42058,1.90352,0.78628,1.35651,2.3384e-06,2.3384e-06,2.3384e-06
448,52971.4,1.27736,0.54226,1.05837,0.87608,0.87199,0.90835,0.42024,1.9049,0.78666,1.35728,2.2988e-06,2.2988e-06,2.2988e-06
449,53207.9,1.28225,0.54576,1.05537,0.87643,0.87149,0.90829,0.42,1.9056,0.78719,1.35777,2.2592e-06,2.2592e-06,2.2592e-06
450,53440.9,1.28407,0.54523,1.0555,0.87635,0.87168,0.90827,0.41992,1.90571,0.78753,1.358,2.2196e-06,2.2196e-06,2.2196e-06
451,53676.7,1.27594,0.5417,1.05705,0.87607,0.87178,0.90818,0.41972,1.90668,0.78766,1.35845,2.18e-06,2.18e-06,2.18e-06
452,53915.2,1.2839,0.54514,1.05605,0.87572,0.87185,0.90807,0.41958,1.90701,0.78788,1.35879,2.1404e-06,2.1404e-06,2.1404e-06
453,54156.3,1.27609,0.54233,1.06058,0.87593,0.87158,0.90807,0.41951,1.90746,0.78815,1.35923,2.1008e-06,2.1008e-06,2.1008e-06
454,54395.4,1.28032,0.54417,1.05806,0.87592,0.87155,0.90806,0.4195,1.9073,0.7884,1.35933,2.0612e-06,2.0612e-06,2.0612e-06
455,54633.5,1.28068,0.54396,1.05568,0.87552,0.87192,0.90785,0.41942,1.90766,0.78861,1.35961,2.0216e-06,2.0216e-06,2.0216e-06
456,54875.6,1.28336,0.54569,1.05806,0.87561,0.87147,0.9078,0.41937,1.90804,0.7891,1.35996,1.982e-06,1.982e-06,1.982e-06
457,55109.4,1.2843,0.54656,1.0516,0.87564,0.87147,0.90778,0.41912,1.90892,0.7892,1.36055,1.9424e-06,1.9424e-06,1.9424e-06
458,55342,1.284,0.54654,1.0527,0.87538,0.8714,0.90771,0.41905,1.90872,0.78998,1.36086,1.9028e-06,1.9028e-06,1.9028e-06
459,55577,1.27518,0.54136,1.0569,0.87572,0.87107,0.90774,0.41908,1.90863,0.78976,1.36083,1.8632e-06,1.8632e-06,1.8632e-06
460,55813.3,1.27855,0.54356,1.05651,0.87535,0.87145,0.90766,0.41917,1.9083,0.78996,1.36076,1.8236e-06,1.8236e-06,1.8236e-06
461,56053.6,1.2807,0.54438,1.05879,0.8753,0.87124,0.90757,0.41913,1.90853,0.79042,1.36117,1.784e-06,1.784e-06,1.784e-06
462,56290.5,1.28197,0.54506,1.05634,0.87597,0.8706,0.90751,0.41919,1.90805,0.7908,1.36119,1.7444e-06,1.7444e-06,1.7444e-06
463,56524.9,1.2795,0.54344,1.05329,0.87578,0.87087,0.90756,0.41916,1.9082,0.79116,1.36145,1.7048e-06,1.7048e-06,1.7048e-06
464,56757.8,1.27741,0.5418,1.05316,0.87588,0.87081,0.9075,0.4191,1.90814,0.79154,1.36168,1.6652e-06,1.6652e-06,1.6652e-06
465,56993.7,1.28302,0.54416,1.05675,0.8756,0.87102,0.90752,0.4191,1.90835,0.79208,1.36191,1.6256e-06,1.6256e-06,1.6256e-06
466,57228.4,1.27692,0.54226,1.05442,0.87597,0.87066,0.90748,0.41904,1.90829,0.7921,1.36182,1.586e-06,1.586e-06,1.586e-06
467,57461.8,1.28291,0.54427,1.05609,0.87586,0.87074,0.90756,0.41917,1.90797,0.79206,1.3618,1.5464e-06,1.5464e-06,1.5464e-06
468,57703.3,1.27222,0.53995,1.05772,0.87574,0.87075,0.90761,0.4194,1.90717,0.79184,1.36148,1.5068e-06,1.5068e-06,1.5068e-06
469,57943.4,1.27459,0.5415,1.05603,0.87572,0.87089,0.9077,0.41947,1.90704,0.7918,1.36152,1.4672e-06,1.4672e-06,1.4672e-06
470,58183.7,1.27692,0.54316,1.05652,0.8756,0.87093,0.90758,0.41957,1.90668,0.79202,1.3615,1.4276e-06,1.4276e-06,1.4276e-06
471,58421,1.28141,0.54384,1.05533,0.87568,0.87098,0.90757,0.41961,1.90674,0.792,1.36146,1.388e-06,1.388e-06,1.388e-06
472,58658.4,1.27025,0.54001,1.05549,0.87577,0.87084,0.90764,0.41966,1.90678,0.79194,1.36157,1.3484e-06,1.3484e-06,1.3484e-06
473,58898.9,1.27356,0.54134,1.05768,0.87586,0.87062,0.90747,0.41956,1.90694,0.79218,1.3617,1.3088e-06,1.3088e-06,1.3088e-06
474,59133.8,1.28289,0.54483,1.05083,0.87577,0.87059,0.90737,0.41957,1.90704,0.79232,1.36172,1.2692e-06,1.2692e-06,1.2692e-06
475,59367.6,1.27473,0.5411,1.05318,0.87571,0.87072,0.90753,0.41966,1.90709,0.79215,1.36161,1.2296e-06,1.2296e-06,1.2296e-06
476,59602.8,1.28429,0.54587,1.05255,0.87599,0.87055,0.90765,0.41985,1.90684,0.79144,1.36141,1.19e-06,1.19e-06,1.19e-06
477,59841.4,1.27915,0.5437,1.05444,0.87577,0.87084,0.90769,0.41993,1.90681,0.79127,1.36134,1.1504e-06,1.1504e-06,1.1504e-06
478,60075.2,1.27945,0.54412,1.05401,0.87604,0.87086,0.90781,0.4201,1.90614,0.79098,1.361,1.1108e-06,1.1108e-06,1.1108e-06
479,60312.7,1.27426,0.5408,1.05477,0.87578,0.87084,0.90776,0.42026,1.90538,0.79098,1.36066,1.0712e-06,1.0712e-06,1.0712e-06
480,60548.3,1.27475,0.54183,1.05407,0.87613,0.87074,0.90781,0.42041,1.90552,0.79053,1.36065,1.0316e-06,1.0316e-06,1.0316e-06
481,60787.6,1.27906,0.54319,1.05512,0.87542,0.87146,0.90785,0.42031,1.90578,0.79031,1.3608,9.92e-07,9.92e-07,9.92e-07
482,61029.8,1.27394,0.53967,1.05634,0.87557,0.87119,0.90776,0.42043,1.90546,0.79031,1.36066,9.524e-07,9.524e-07,9.524e-07
483,61269.6,1.2728,0.5404,1.05634,0.87581,0.87104,0.90783,0.42059,1.90511,0.79005,1.3606,9.128e-07,9.128e-07,9.128e-07
484,61509.7,1.27256,0.53968,1.05446,0.87591,0.87116,0.90786,0.42069,1.90499,0.79008,1.36069,8.732e-07,8.732e-07,8.732e-07
485,61748.2,1.27295,0.54143,1.05563,0.8756,0.87149,0.90791,0.4207,1.9047,0.79033,1.36061,8.336e-07,8.336e-07,8.336e-07
486,61982.6,1.27151,0.54089,1.05393,0.87598,0.87096,0.90784,0.42069,1.90463,0.79061,1.36071,7.94e-07,7.94e-07,7.94e-07
487,66920.1,1.27393,0.54133,1.05202,0.876,0.87087,0.90785,0.42078,1.90434,0.79062,1.36062,7.544e-07,7.544e-07,7.544e-07
488,67157.2,1.27534,0.54173,1.05477,0.87621,0.87089,0.90795,0.42082,1.90436,0.79049,1.36065,7.148e-07,7.148e-07,7.148e-07
489,67391.5,1.28332,0.54516,1.05201,0.8761,0.87085,0.90792,0.42078,1.90417,0.79063,1.36065,6.752e-07,6.752e-07,6.752e-07
490,67629.3,1.2757,0.54107,1.05318,0.87601,0.87075,0.90783,0.42086,1.90396,0.7906,1.36066,6.356e-07,6.356e-07,6.356e-07
491,67872.3,1.27425,0.54058,1.05941,0.876,0.87083,0.90785,0.42084,1.90358,0.79051,1.36061,5.96e-07,5.96e-07,5.96e-07
492,68110.7,1.27941,0.54283,1.05507,0.87598,0.87072,0.90787,0.42082,1.90367,0.79046,1.36071,5.564e-07,5.564e-07,5.564e-07
493,68345,1.27777,0.54382,1.05028,0.87621,0.87075,0.90793,0.42096,1.90311,0.79021,1.36037,5.168e-07,5.168e-07,5.168e-07
494,68583.4,1.27188,0.54104,1.05204,0.87588,0.87088,0.9079,0.42086,1.90345,0.79065,1.36046,4.772e-07,4.772e-07,4.772e-07
495,68822.4,1.27503,0.54241,1.05348,0.8761,0.87067,0.90792,0.42083,1.90359,0.79088,1.36058,4.376e-07,4.376e-07,4.376e-07
496,69060.9,1.27445,0.54164,1.05367,0.87619,0.87082,0.90797,0.42086,1.90336,0.791,1.36048,3.98e-07,3.98e-07,3.98e-07
497,69302.7,1.27252,0.54009,1.05858,0.8761,0.87059,0.90795,0.42077,1.90358,0.79118,1.36068,3.584e-07,3.584e-07,3.584e-07
498,69537.9,1.27123,0.54047,1.05392,0.87606,0.87073,0.90794,0.42076,1.90352,0.79145,1.36071,3.188e-07,3.188e-07,3.188e-07
499,69781.9,1.2669,0.53684,1.0582,0.87607,0.87059,0.90789,0.42075,1.90336,0.79174,1.36063,2.792e-07,2.792e-07,2.792e-07
500,70022.4,1.27397,0.54245,1.05432,0.87598,0.87077,0.90801,0.42074,1.90325,0.79197,1.36069,2.396e-07,2.396e-07,2.396e-07
